nohup: ignoring input
Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6530 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6800 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6730 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7200 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6590 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7140 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6550 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6570 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6630 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6720 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7040 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6850 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6860 

Early stop! Min loss:  tensor(1.8922, device='cuda:0', grad_fn=<NllLossBackward>) , Max accuracy:  0.89
Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6750 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7190 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6540 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6870 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6520 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6930 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6880 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7050 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6670 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.7070 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6750 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6500 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6670 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6820 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6850 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6310 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6640 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6860 

Epoch: 200, dataset name: Cora, Method: ConvCurv Test: 0.6620 

